blockNumber,reserve0,reserve1
18946848,"48754439565465","21857314361076667849863"
18946849,"48754439565465","21857314361076667849863"
18946850,"48754439565465","21857314361076667849863"
18946851,"48754439565465","21857314361076667849863"
18946852,"48754439565465","21857314361076667849863"
18946853,"48754439565465","21857314361076667849863"
18946854,"48754439565465","21857314361076667849863"
18946855,"48754184998787","21857429343386654507725"
18946856,"48754184998787","21857429343386654507725"
18946857,"48754184998787","21857429343386654507725"
18946858,"48754184998787","21857429343386654507725"
18946859,"48754184998787","21857429343386654507725"
18946860,"48754184998787","21857429343386654507725"
18946861,"48754184998787","21857429343386654507725"
18946862,"48754178666002","21857432191038471023024"
18946863,"48754178666002","21857432191038471023024"
18946864,"48754018936687","21857504664536147932596"
18946865,"48754018936687","21857504664536147932596"
18946866,"48754018936687","21857504664536147932596"
18946867,"48754018936687","21857504664536147932596"
18946868,"48754018936687","21857504664536147932596"
18946869,"48754018936687","21857504664536147932596"
18946870,"48754018936687","21857504664536147932596"
18946871,"48754018936687","21857504664536147932596"
18946872,"48754018936687","21857504664536147932596"
18946873,"48754018936687","21857504664536147932596"
18946874,"48754018936687","21857504664536147932596"
18946875,"48754018936687","21857504664536147932596"
18946876,"48754018936687","21857504664536147932596"
18946877,"48754076862779","21857478772927643840590"
18946878,"48754076862779","21857478772927643840590"
18946879,"48755076862779","21857031805984306986834"
18946880,"48755076862779","21857031805984306986834"
18946881,"48755076862779","21857031805984306986834"
18946882,"48755076862779","21857031805984306986834"
18946883,"48755076862779","21857031805984306986834"
18946884,"48755076862779","21857031805984306986834"
18946885,"48755076862779","21857031805984306986834"
18946886,"48755076862779","21857031805984306986834"
18946887,"48755076862779","21857031805984306986834"
18946888,"48755076862779","21857031805984306986834"
18946889,"48755196862779","21856978171182832667859"
18946890,"48755196862779","21856978171182832667859"
18946891,"48755196862779","21856978171182832667859"
18946892,"48755196862779","21856978171182832667859"
18946893,"48755196862779","21856978171182832667859"
18946894,"48755196862779","21856978171182832667859"
18946895,"48755196862779","21856978171182832667859"
18946896,"48755196862779","21856978171182832667859"
18946897,"48755216862779","21856969232074911225002"
18946898,"48755216862779","21856969232074911225002"
18946899,"48755216862779","21856969232074911225002"
18946900,"48755216862779","21856969232074911225002"
18946901,"48755216862779","21856969232074911225002"
18946902,"48760815615179","21854467126969516052167"
18946903,"48760815615179","21854467126969516052167"
18946904,"48760815615179","21854467126969516052167"
18946905,"48760815615179","21854467126969516052167"
18946906,"48760815615179","21854467126969516052167"
18946907,"48760815615179","21854467126969516052167"
18946908,"48760815615179","21854467126969516052167"
18946909,"48760815615179","21854467126969516052167"
18946910,"48760815615179","21854467126969516052167"
18946911,"48760815615179","21854467126969516052167"
18946912,"48760815615179","21854467126969516052167"
18946913,"48760396668292","21854655464469516052167"
18946914,"48760396668292","21854655464469516052167"
18946915,"48760195141478","21854746061969516052167"
18946916,"48760195141478","21854746061969516052167"
18946917,"48760045141478","21854813495790140461989"
18946918,"48760067189547","21854803643242862098561"
18946919,"48760067189547","21854803643242862098561"
18946920,"48760067189547","21854803643242862098561"
18946921,"48760067189547","21854803643242862098561"
18946922,"48760067189547","21854803643242862098561"
18946923,"48760067189547","21854803643242862098561"
18946924,"48759725108518","21854957430195880226748"
18946925,"48759725108518","21854957430195880226748"
18946926,"48759706220207","21854965921743878778645"
18946927,"48759706220207","21854965921743878778645"
18946928,"48758709654458","21855413953428679527745"
18946929,"48758709654458","21855413953428679527745"
18946930,"48758709654458","21855413953428679527745"
18946931,"48758619444794","21855454510402938790334"
18946932,"48758619444794","21855454510402938790334"
18946933,"48758619444794","21855454510402938790334"
18946934,"48758619444794","21855454510402938790334"
18946935,"48758619444794","21855454510402938790334"
18946936,"48757691462895","21855871726498832406498"
18946937,"48757691462895","21855871726498832406498"
18946938,"48756999719305","21856182741362864119307"
18946939,"48756999719305","21856182741362864119307"
18946940,"48756999719305","21856182741362864119307"
18946941,"48756999719305","21856182741362864119307"
18946942,"48756999719305","21856182741362864119307"
18946943,"48756999719305","21856182741362864119307"
18946944,"48756999719305","21856182741362864119307"
18946945,"48756999719305","21856182741362864119307"
18946946,"48756999719305","21856182741362864119307"
18946947,"48756999719305","21856182741362864119307"
18946948,"48756999719305","21856182741362864119307"
18946949,"48756999719305","21856182741362864119307"
18946950,"48756999719305","21856182741362864119307"
18946951,"48756999719305","21856182741362864119307"
18946952,"48756999719305","21856182741362864119307"
18946953,"48757349719305","21856026319506964478474"
18946954,"48757349719305","21856026319506964478474"
18946955,"48755022118615","21857072882006964478474"
18946956,"48755022118615","21857072882006964478474"
18946957,"48755022118615","21857072882006964478474"
18946958,"48755022118615","21857072882006964478474"
18946959,"48754999879254","21857082882006964478474"
18946960,"48754999879254","21857082882006964478474"
18946961,"48754999879254","21857082882006964478474"
18946962,"48754999879254","21857082882006964478474"
18946963,"48754999879254","21857082882006964478474"
18946964,"48754999879254","21857082882006964478474"
18946965,"48754999879254","21857082882006964478474"
18946966,"48754977639913","21857092882006964478474"
18946967,"48754977639913","21857092882006964478474"
18946968,"48754977639913","21857092882006964478474"
18946969,"48754977639913","21857092882006964478474"
18946970,"48754977639913","21857092882006964478474"
18946971,"48754977639913","21857092882006964478474"
18946972,"48754977639913","21857092882006964478474"
18946973,"48769526734763","21850591953666911513134"
18946974,"48769526734763","21850591953666911513134"
18946975,"48769526734763","21850591953666911513134"
18946976,"48769526734763","21850591953666911513134"
18946977,"48769526734763","21850591953666911513134"
18946978,"48769526734763","21850591953666911513134"
18946979,"48769526734763","21850591953666911513134"
18946980,"48769526734763","21850591953666911513134"
18946981,"48769526734763","21850591953666911513134"
18946982,"48769526734763","21850591953666911513134"
18946983,"48769526734763","21850591953666911513134"
18946984,"48769526734763","21850591953666911513134"
18946985,"48769926734763","21850413277649354113956"
18946986,"48769794424188","21850472735353052488563"
18946987,"48769794424188","21850472735353052488563"
18946988,"48769794424188","21850472735353052488563"
18946989,"48769794424188","21850472735353052488563"
18946990,"48769794424188","21850472735353052488563"
18946991,"48769794424188","21850472735353052488563"
18946992,"48769552928414","21850581259515183070774"
18946993,"48769552928414","21850581259515183070774"
18946994,"48769552928414","21850581259515183070774"
18946995,"48769552928414","21850581259515183070774"
18946996,"48769552928414","21850581259515183070774"
18946997,"48769552928414","21850581259515183070774"
18946998,"48769552928414","21850581259515183070774"
18946999,"48771552784402","21849687973888667936495"
18947000,"48771552784402","21849687973888667936495"
18947001,"48771552784402","21849687973888667936495"
18947002,"48771552784402","21849687973888667936495"
18947003,"48771552784402","21849687973888667936495"
18947004,"48771492997946","21849714838888667936495"
18947005,"48771792997946","21849580842383163542094"
18947006,"48771792997946","21849580842383163542094"
18947007,"48771792997946","21849580842383163542094"
18947008,"48771792997946","21849580842383163542094"
18947009,"48771786517728","21849583754232866612573"
18947010,"48772551921691","21849241890072607627702"
18947011,"48772551921691","21849241890072607627702"
18947012,"48775832454118","21847776776595099030345"
18947013,"48775832454118","21847776776595099030345"
18947014,"48775832454118","21847776776595099030345"
18947015,"48775832454118","21847776776595099030345"
18947016,"48775832454118","21847776776595099030345"
18947017,"48775832454118","21847776776595099030345"
18947018,"48775832454118","21847776776595099030345"
18947019,"48775832454118","21847776776595099030345"
18947020,"48775832454118","21847776776595099030345"
18947021,"48775832454118","21847776776595099030345"
18947022,"48775832454118","21847776776595099030345"
18947023,"48775832454118","21847776776595099030345"
18947024,"48775832454118","21847776776595099030345"
18947025,"48775832454118","21847776776595099030345"
18947026,"48775832454118","21847776776595099030345"
18947027,"48775832454118","21847776776595099030345"
18947028,"48775832454118","21847776776595099030345"
18947029,"48778132454118","21846749694550488140255"
18947030,"48777927263491","21846841872247386142890"
18947031,"48777927263491","21846841872247386142890"
18947032,"48777927263491","21846841872247386142890"
18947033,"48777822105991","21846889112406765238977"
18947034,"48777822105991","21846889112406765238977"
18947035,"48777822105991","21846889112406765238977"
18947036,"48777822105991","21846889112406765238977"
18947037,"48777822105991","21846889112406765238977"
18947038,"48777822105991","21846889112406765238977"
18947039,"48781009262642","21845466005664596854094"
18947040,"48781009262642","21845466005664596854094"
18947041,"48781009262642","21845466005664596854094"
18947042,"48781009262642","21845466005664596854094"
18947043,"48781009262642","21845466005664596854094"
18947044,"48781009262642","21845466005664596854094"
18947045,"48782009262642","21845019531005674779309"
18947046,"48782009262642","21845019531005674779309"
18947047,"48782009262642","21845019531005674779309"
18947048,"48782009262642","21845019531005674779309"
